-1.729783773422241211e+00 -7.958789467811584473e-01 5.989840626716613770e-01 -1.654325604438781738e+00 1.880051940679550171e-01 -5.213873460888862610e-02 -2.524534165859222412e-01 -2.447743415832519531e-01 6.754077672958374023e-01 5.992590263485908508e-02 3.349563181400299072e-01 1.500167131423950195e+00 -4.597980976104736328e-01 1.448525905609130859e+00 -5.426438897848129272e-02 -1.336505413055419922e+00 -1.670347061008214951e-03 1.112889766693115234e+00 5.045070052146911621e-01 1.218942880630493164e+00 2.385137677192687988e-01 1.549546718597412109e+00 1.100247263908386230e+00 -2.163736343383789062e+00 8.631484508514404297e-01 7.342155575752258301e-01 2.783570051193237305e+00 5.214856863021850586e-01 -1.582704901695251465e+00 -1.101764678955078125e+00 2.381924539804458618e-01 -3.174205124378204346e-01 9.553653001785278320e-01 7.876965403556823730e-01 2.765785157680511475e-01
-1.619960665702819824e+00 2.606971859931945801e-01 -4.342615604400634766e-01 1.283500552177429199e+00 -3.721332848072052002e-01 -7.719630002975463867e-01 1.081419467926025391e+00 8.239459395408630371e-01 -1.214473962783813477e+00 -9.934572130441665649e-02 2.694673538208007812e+00 1.155301809310913086e+00 -1.641997933387756348e+00 7.702319622039794922e-01 4.709477722644805908e-01 -3.050919435918331146e-02 9.586076736450195312e-01 -7.964924573898315430e-01 9.677791595458984375e-01 -1.744044125080108643e-01 -7.555058002471923828e-01 -3.627004921436309814e-01 4.301558136940002441e-01 -7.030803561210632324e-01 1.606481194496154785e+00 -1.728617191314697266e+00 -1.197472572326660156e+00 8.774225711822509766e-01 -1.485892981290817261e-01 -1.983569264411926270e+00 -1.107492577284574509e-02 -8.271709084510803223e-01 1.772747039794921875e+00 -1.546636819839477539e+00 6.965560913085937500e-01
8.989706635475158691e-01 7.154407501220703125e-01 1.451892733573913574e+00 -4.030183702707290649e-02 1.066449522972106934e+00 -9.253754615783691406e-01 1.086416482925415039e+00 1.069698095321655273e+00 -1.116268515586853027e+00 -1.181617379188537598e+00 -3.528293669223785400e-01 2.630545377731323242e+00 -1.563186496496200562e-01 1.736835718154907227e+00 2.425847947597503662e-02 4.737907052040100098e-01 -3.604278340935707092e-02 6.408367753028869629e-01 -1.899031549692153931e-01 2.598767876625061035e-01 1.038778305053710938e+00 -9.572382569313049316e-01 -1.418604969978332520e+00 3.703980147838592529e-01 2.235528826713562012e-01 -9.522834420204162598e-02 8.722409009933471680e-01 1.141666054725646973e+00 -9.674472212791442871e-01 6.841628551483154297e-01 9.967760443687438965e-01 -9.522228837013244629e-01 9.080278873443603516e-01 1.168665289878845215e+00 -2.132248580455780029e-01
-3.769868612289428711e-01 -1.255626440048217773e+00 2.244453907012939453e+00 -1.109205365180969238e+00 8.066977262496948242e-01 1.248817086219787598e+00 -6.410328745841979980e-01 3.971255421638488770e-01 3.268441557884216309e-02 -5.414967536926269531e-01 2.071593999862670898e+00 1.484030187129974365e-01 9.286727309226989746e-01 -1.594270944595336914e+00 1.768979787826538086e+00 5.734040737152099609e-01 8.545138239860534668e-01 -5.143535733222961426e-01 -4.969071447849273682e-01 8.605609834194183350e-02 -1.508517116308212280e-01 -2.412754595279693604e-01 1.218210220336914062e+00 -1.304005831480026245e-01 -4.735661447048187256e-01 2.753249406814575195e-01 5.232741832733154297e-01 -2.931159920990467072e-02 -6.794784665107727051e-01 3.662017881870269775e-01 5.823989510536193848e-01 1.526180982589721680e+00 -1.059499979019165039e+00 1.939209643751382828e-03 4.311405420303344727e-01
1.012297391891479492e+00 -2.762481272220611572e-01 1.023902416229248047e+00 -1.518786191940307617e+00 1.669769138097763062e-01 -1.114302396774291992e+00 1.635861992835998535e+00 -9.930329322814941406e-01 2.878267168998718262e-01 -2.170636653900146484e+00 -2.571021020412445068e-01 3.521981239318847656e-01 2.161802291870117188e+00 -7.741920948028564453e-01 -4.024929404258728027e-01 1.805000007152557373e-01 1.800992846488952637e+00 7.083389163017272949e-01 -2.654209375381469727e+00 -1.151767969131469727e+00 4.000568762421607971e-02 4.934315979480743408e-01 -1.490755558013916016e+00 1.122497320175170898e+00 -5.528639554977416992e-01 6.807177662849426270e-01 -7.704704403877258301e-01 1.934737801551818848e+00 -1.378483772277832031e-01 6.808623671531677246e-01 -1.384650617837905884e-01 3.766633868217468262e-01 -4.917148351669311523e-01 -3.703222796320915222e-02 3.066335618495941162e-01
-4.376377165317535400e-01 7.290779054164886475e-02 -9.114502072334289551e-01 -7.533006668090820312e-01 2.403511285781860352e+00 1.808493137359619141e-01 5.648987293243408203e-01 -4.560877978801727295e-01 8.829169273376464844e-01 -4.857051372528076172e-01 4.403003454208374023e-01 -1.034962534904479980e+00 2.579093677923083305e-03 -7.112655639648437500e-01 3.737238943576812744e-01 1.428115248680114746e+00 1.408071875572204590e+00 -3.689201176166534424e-01 -3.478342890739440918e-01 -1.012187480926513672e+00 -2.079967260360717773e+00 -1.241944432258605957e+00 -6.740463376045227051e-01 -6.778215765953063965e-01 1.240304589271545410e+00 1.868905305862426758e+00 -1.437228083610534668e+00 1.351024866104125977e+00 -6.070437282323837280e-02 2.574312984943389893e-01 3.711205124855041504e-01 1.012723088264465332e+00 -3.871070444583892822e-01 1.348435640335083008e+00 1.249850869178771973e+00
1.212958335876464844e+00 5.709130167961120605e-01 1.624314546585083008e+00 8.945537209510803223e-01 1.636821269989013672e+00 -5.764477849006652832e-01 5.367967486381530762e-01 -5.769140720367431641e-01 1.566870927810668945e+00 9.471660852432250977e-01 5.166417360305786133e-01 -4.215056002140045166e-01 1.624115109443664551e+00 1.046844422817230225e-01 7.456071972846984863e-01 -6.323831677436828613e-01 1.834124088287353516e+00 -5.864323377609252930e-01 -8.478017449378967285e-01 7.389791607856750488e-01 4.962333142757415771e-01 -1.349527359008789062e+00 4.342520236968994141e-01 -8.226460218429565430e-01 1.798660635948181152e+00 -1.623971700668334961e+00 2.143002986907958984e+00 6.430360674858093262e-02 -2.319359183311462402e-01 1.118322372436523438e+00 1.019698684103786945e-03 -1.132470250129699707e+00 -1.356899976730346680e+00 1.568161845207214355e+00 1.529153704643249512e+00
1.149317383766174316e+00 1.497586816549301147e-01 6.008499264717102051e-01 -4.767867624759674072e-01 -6.998594403266906738e-01 6.029803156852722168e-01 -2.870774567127227783e-01 1.692818641662597656e+00 3.053028509020805359e-02 6.530277729034423828e-01 -7.097140550613403320e-01 5.287369489669799805e-01 -1.700616836547851562e+00 5.035791918635368347e-02 -2.329153776168823242e+00 -2.532392144203186035e-01 -2.557405531406402588e-01 1.334325075149536133e+00 -9.679641127586364746e-01 2.565734982490539551e-01 -7.895942926406860352e-01 2.293863296508789062e-01 -7.015853524208068848e-01 -1.232796072959899902e+00 9.781029820442199707e-01 2.368233442306518555e+00 -7.144477963447570801e-01 1.827207088470458984e+00 -5.905524492263793945e-01 -5.473906993865966797e-01 -1.170514583587646484e+00 -4.137778878211975098e-01 -1.255394220352172852e-01 9.817930459976196289e-01 9.497744441032409668e-01
1.086565732955932617e+00 -4.408699274063110352e-01 1.677348852157592773e+00 -7.015670537948608398e-01 -3.293958663940429688e+00 4.792288541793823242e-01 4.361128509044647217e-01 -9.675441384315490723e-01 -9.041086435317993164e-01 -1.893438249826431274e-01 1.993373502045869827e-03 -3.291277587413787842e-01 1.448047757148742676e+00 1.997647047042846680e+00 7.754139900207519531e-01 1.440722465515136719e+00 -5.224965214729309082e-01 1.257649183273315430e+00 -1.196626782417297363e+00 1.178969502449035645e+00 1.985204458236694336e+00 -1.537729024887084961e+00 -1.222782611846923828e+00 2.438874542713165283e-01 4.693906903266906738e-01 2.980625629425048828e-01 1.211076498031616211e+00 -9.173686504364013672e-01 -1.657830715179443359e+00 2.523260116577148438e+00 -1.837017655372619629e+00 6.222245693206787109e-01 -1.299992203712463379e+00 -1.863212436437606812e-01 -5.851045250892639160e-01
-1.000055193901062012e+00 5.230113267898559570e-01 2.005547523498535156e+00 -4.657530188560485840e-01 -3.548170328140258789e-01 1.056021094322204590e+00 9.625353217124938965e-01 1.362990736961364746e+00 9.014179706573486328e-01 1.462466418743133545e-01 1.771988630294799805e+00 -3.136223256587982178e-01 1.227471351623535156e+00 -1.200882673263549805e+00 7.979395985603332520e-02 -9.646259993314743042e-02 2.371836453676223755e-01 -1.500559806823730469e+00 -3.302019834518432617e-01 2.107331752777099609e+00 -1.117063879966735840e+00 7.557535767555236816e-01 1.835108399391174316e+00 3.578423857688903809e-01 -2.834333106875419617e-02 -9.327439665794372559e-01 1.789373636245727539e+00 -8.881155252456665039e-01 -9.742545485496520996e-01 -7.808204293251037598e-01 7.365911006927490234e-01 -6.862735152244567871e-01 2.445221245288848877e-01 9.648507237434387207e-01 -5.084773302078247070e-01
1.095906376838684082e+00 1.240081191062927246e+00 -3.087621368467807770e-02 -8.878293633460998535e-01 2.146421372890472412e-01 1.825638562440872192e-01 -1.162971258163452148e+00 1.060175061225891113e+00 -2.158937454223632812e-01 9.312258362770080566e-01 1.870285868644714355e+00 8.511544764041900635e-02 -1.118236035108566284e-02 -5.985442996025085449e-01 -8.436136841773986816e-01 -2.354339838027954102e+00 4.791942983865737915e-02 -1.114841341972351074e+00 6.731237471103668213e-02 2.430423051118850708e-01 -2.474779933691024780e-01 -3.304726779460906982e-01 4.422125518321990967e-01 4.791985731571912766e-03 2.752988815307617188e+00 1.890825390815734863e+00 9.846193343400955200e-02 -8.766335248947143555e-01 6.027895212173461914e-01 -7.251954674720764160e-01 3.047109246253967285e-01 1.220234870910644531e+00 1.014161944389343262e+00 -4.269675612449645996e-01 -1.799827963113784790e-01
-8.080862462520599365e-02 -4.510258510708808899e-02 1.328581452369689941e+00 3.770500794053077698e-02 -1.554009556770324707e+00 9.771412611007690430e-01 1.742188215255737305e+00 4.324712753295898438e-01 7.162516117095947266e-01 1.253174901008605957e+00 -7.985786199569702148e-01 -7.990102767944335938e-01 -1.416185259819030762e+00 -1.408177055418491364e-02 -8.587825298309326172e-01 7.302170395851135254e-01 -8.382266759872436523e-01 -9.228680282831192017e-02 -7.745948433876037598e-01 4.006932973861694336e-01 -5.315562486648559570e-01 -1.435750365257263184e+00 -8.980689644813537598e-01 2.390366345643997192e-01 -3.622945547103881836e-01 -6.123966574668884277e-01 2.446908652782440186e-01 1.276260018348693848e+00 -2.226515531539916992e+00 6.307561993598937988e-01 -1.658768355846405029e-01 -1.267571210861206055e+00 5.468137264251708984e-01 1.885125160217285156e+00 1.250411868095397949e+00
-1.153461813926696777e+00 3.554812073707580566e-01 9.475249052047729492e-01 1.999551802873611450e-02 8.957468867301940918e-01 7.857155203819274902e-01 2.825731933116912842e-01 2.045683622360229492e+00 -5.056303739547729492e-01 -1.423550605773925781e+00 1.333026528358459473e+00 -1.559201627969741821e-01 -3.533656299114227295e-01 6.463422775268554688e-01 8.165254443883895874e-02 -3.316459059715270996e-01 -8.544315695762634277e-01 -1.130510210990905762e+00 5.123844146728515625e-01 1.702449798583984375e+00 -4.864358603954315186e-01 2.615055799484252930e+00 -8.119981884956359863e-01 -1.156096696853637695e+00 8.466359376907348633e-01 -6.406979560852050781e-01 -1.879121661186218262e+00 2.000386454164981842e-02 5.647995471954345703e-01 2.615518867969512939e-01 -1.651686310768127441e+00 1.198622107505798340e+00 1.849622130393981934e+00 5.486397743225097656e-01 -1.141127705574035645e+00
-2.867268323898315430e-01 -2.655209600925445557e-01 1.529106616973876953e+00 6.089860200881958008e-01 -6.635221242904663086e-01 1.819650292396545410e+00 -6.857497692108154297e-01 2.340090125799179077e-01 1.423589587211608887e+00 -7.780805826187133789e-01 -1.272848010063171387e+00 -6.053323745727539062e-01 2.294766604900360107e-01 5.721396803855895996e-01 -3.196837604045867920e-01 -2.297632396221160889e-01 -1.021167397499084473e+00 -2.389696836471557617e-01 7.696475833654403687e-02 -8.932387828826904297e-01 5.158637166023254395e-01 -1.569983959197998047e+00 -2.220336347818374634e-01 8.698931336402893066e-02 -2.542228698730468750e+00 -1.529492616653442383e+00 2.055091619491577148e+00 -9.742531776428222656e-01 -3.730097413063049316e-01 -2.323588371276855469e+00 -3.104723058640956879e-02 -3.955964744091033936e-01 1.303483843803405762e+00 1.407111406326293945e+00 -9.544783234596252441e-01
1.057677268981933594e+00 -3.105892539024353027e-01 1.113314867019653320e+00 -2.577838674187660217e-02 1.142444491386413574e+00 1.440268456935882568e-01 -1.495718955993652344e+00 1.797202676534652710e-01 1.419550418853759766e+00 4.316135346889495850e-01 -5.114776492118835449e-01 1.014683723449707031e+00 2.273926138877868652e-01 6.867846250534057617e-01 -3.506326973438262939e-01 -6.065576076507568359e-01 -1.058586016297340393e-01 -1.634814143180847168e-01 -7.571504712104797363e-01 -1.058389768004417419e-01 1.987666487693786621e+00 -6.267882585525512695e-01 1.712077260017395020e-01 1.477555036544799805e-01 6.897038817405700684e-01 9.853308796882629395e-01 -1.243932247161865234e-01 1.812435537576675415e-01 -9.285293519496917725e-02 -2.584325671195983887e-01 1.812137514352798462e-01 -4.775173962116241455e-01 1.257715523242950439e-01 8.104738593101501465e-02 -7.556663155555725098e-01
1.274095773696899414e+00 -1.161363124847412109e+00 -7.666579484939575195e-01 -1.927224397659301758e+00 8.400056958198547363e-01 -1.422987699508666992e+00 1.107933998107910156e+00 7.672937512397766113e-01 1.007057428359985352e+00 -8.196274042129516602e-01 -4.301484227180480957e-01 1.143221616744995117e+00 -5.556490421295166016e-01 -3.183343112468719482e-01 -3.274424672126770020e-01 -1.184884548187255859e+00 -7.182350754737854004e-01 -6.978529691696166992e-01 -7.174101471900939941e-01 2.058069944381713867e+00 -2.496900081634521484e+00 1.505632400512695312e+00 8.884224295616149902e-01 1.636788249015808105e-01 4.911805391311645508e-01 2.829428911209106445e-01 -1.202277541160583496e-01 1.001672625541687012e+00 5.489884018898010254e-01 -8.288029432296752930e-01 1.415992856025695801e+00 -6.403469443321228027e-01 -1.411980986595153809e+00 3.822305202484130859e-01 4.532223343849182129e-01
1.142083048820495605e+00 -6.679358482360839844e-01 1.216331601142883301e+00 1.250278353691101074e+00 -3.352635204792022705e-01 1.119304776191711426e+00 -4.505029693245887756e-02 2.136520147323608398e+00 -6.853969097137451172e-01 4.475365877151489258e-01 3.394294977188110352e-01 8.032725751399993896e-02 -1.114649847149848938e-01 -1.181333959102630615e-01 -2.616435885429382324e-01 1.097387313842773438e+00 7.464024424552917480e-01 -3.141630291938781738e-01 1.348572731018066406e+00 1.687706857919692993e-01 9.109991788864135742e-01 1.835254579782485962e-01 3.311723172664642334e-01 1.230833292007446289e+00 1.296964168548583984e+00 -6.667896509170532227e-01 -6.367097496986389160e-01 -1.616304516792297363e+00 -1.164521872997283936e-01 1.403256893157958984e+00 1.601650863885879517e-01 1.825868189334869385e-01 1.931979894638061523e+00 -1.441003561019897461e+00 1.757709622383117676e+00
-9.294473528861999512e-01 1.652915120124816895e+00 5.200428366661071777e-01 -3.085807338356971741e-02 8.451599627733230591e-02 5.140321329236030579e-02 -8.999800682067871094e-01 1.267382860183715820e+00 -6.398326754570007324e-01 1.398916602134704590e+00 1.729409098625183105e-01 3.148958206176757812e+00 9.061611890792846680e-01 -1.013980984687805176e+00 -5.282527208328247070e-01 -3.804133273661136627e-03 1.086209893226623535e+00 1.073078155517578125e+00 -4.281316995620727539e-01 -5.447036027908325195e-01 -1.324231863021850586e+00 1.467014197260141373e-02 6.903439760208129883e-01 7.244014739990234375e-01 1.307771682739257812e+00 3.511534929275512695e-01 2.887480854988098145e-01 4.226041585206985474e-02 -2.029407739639282227e+00 4.383808970451354980e-01 -9.679508209228515625e-01 4.787765443325042725e-01 1.056681945919990540e-01 -2.957322597503662109e-01 -9.289459139108657837e-02
-7.951210141181945801e-01 -1.570981025695800781e+00 -1.362426161766052246e+00 -2.265055775642395020e-01 2.310271561145782471e-01 1.266022205352783203e+00 8.175238966941833496e-01 -1.125608943402767181e-02 4.736992120742797852e-01 6.563425064086914062e-01 -1.209827065467834473e+00 -5.595145225524902344e-01 -6.121998429298400879e-01 -9.097834229469299316e-01 5.535831302404403687e-02 7.388344407081604004e-01 3.223184347152709961e-01 1.996431797742843628e-01 -8.642788976430892944e-02 -1.608073353767395020e+00 -1.270038604736328125e+00 -1.512504458427429199e+00 -1.500269472599029541e-01 -1.687220931053161621e+00 1.420598268508911133e+00 -5.454039573669433594e-01 8.001884222030639648e-01 -7.277897596359252930e-01 -3.856404125690460205e-01 -9.051638245582580566e-01 1.113211035728454590e+00 -1.431271672248840332e+00 -1.837794780731201172e-01 -1.850985437631607056e-01 -3.589510917663574219e-01
3.786495923995971680e-01 -1.020465016365051270e+00 5.626333951950073242e-01 1.923640966415405273e-01 4.138309359550476074e-01 -2.621074914932250977e-01 4.836221933364868164e-01 -1.318281292915344238e-01 4.910380542278289795e-01 -1.057096645236015320e-01 6.397047042846679688e-01 5.002308636903762817e-02 1.058623075485229492e+00 8.555671572685241699e-02 -8.823521435260772705e-02 -7.632052302360534668e-01 6.763069033622741699e-01 -1.176253557205200195e+00 4.515482485294342041e-01 -3.607091903686523438e-01 -1.189573764801025391e+00 -9.096873998641967773e-01 -5.248386263847351074e-01 -6.839613914489746094e-01 2.919335663318634033e-01 -1.274699449539184570e+00 1.187265992164611816e+00 -1.988138407468795776e-01 -6.382161751389503479e-03 -2.115821838378906250e+00 9.509457945823669434e-01 -4.108714461326599121e-01 -1.731797754764556885e-01 -7.393460869789123535e-01 2.284547805786132812e+00
-4.115841388702392578e-01 -3.790226876735687256e-01 1.198830842971801758e+00 1.091871261596679688e+00 1.381346225738525391e+00 1.407115608453750610e-01 -1.568584680557250977e+00 -3.740226924419403076e-01 -3.403309583663940430e+00 1.337802410125732422e+00 5.083510875701904297e-01 -6.614543795585632324e-01 -5.686488375067710876e-02 8.580109477043151855e-02 8.046963214874267578e-01 -7.390781044960021973e-01 -4.877864718437194824e-01 -7.852221727371215820e-01 1.675012707710266113e+00 -1.690807104110717773e+00 -4.543504714965820312e-01 -1.516665890812873840e-02 -7.548267245292663574e-01 -4.693863913416862488e-02 4.161872784607112408e-04 -6.350849270820617676e-01 4.986681342124938965e-01 -3.167177438735961914e-01 9.699199795722961426e-01 -1.875961065292358398e+00 -6.387596130371093750e-01 -1.944735884666442871e+00 -3.334495723247528076e-01 3.654810488224029541e-01 -9.679331779479980469e-01
1.908786892890930176e-01 -1.308839797973632812e+00 -2.333167344331741333e-01 8.549082279205322266e-01 1.692154288291931152e+00 -4.659703969955444336e-01 2.626917362213134766e-01 -1.176205039024353027e+00 1.550723552703857422e+00 1.152891755104064941e+00 3.846403062343597412e-01 -5.455611944198608398e-01 -2.330644726753234863e-01 -3.795119524002075195e-01 -1.527312397956848145e+00 -5.957674980163574219e-01 9.532847404479980469e-01 1.515993922948837280e-01 -4.798385798931121826e-01 8.310739696025848389e-02 7.428322732448577881e-02 -1.381234884262084961e+00 4.372353851795196533e-01 -6.466630697250366211e-01 1.280291005969047546e-03 3.016083128750324249e-02 4.520725607872009277e-01 4.902233481407165527e-01 7.684177160263061523e-02 2.747475504875183105e-01 7.935682535171508789e-01 1.272585034370422363e+00 -1.865500569343566895e+00 4.252474009990692139e-01 -2.251661866903305054e-01
-7.688183784484863281e-01 1.011534452438354492e+00 8.688368201255798340e-01 5.113528296351432800e-02 2.100082337856292725e-01 -1.522260904312133789e+00 3.520054519176483154e-01 1.468489289283752441e+00 1.186118602752685547e+00 6.980801373720169067e-02 1.121052980422973633e+00 -8.777908086776733398e-01 1.055165752768516541e-01 1.242114305496215820e+00 -1.869477868080139160e+00 7.862177491188049316e-01 -1.979030609130859375e+00 5.226132869720458984e-01 1.458004593849182129e+00 -1.853180766105651855e+00 9.393463134765625000e-01 -9.535973072052001953e-01 -3.084837496280670166e-01 1.502597332000732422e+00 1.220377802848815918e+00 -6.038521528244018555e-01 8.963582515716552734e-01 -1.354068040847778320e+00 -5.998414754867553711e-01 -9.235776662826538086e-01 -8.929979801177978516e-01 1.469300389289855957e+00 -2.597473859786987305e-01 -6.715415716171264648e-01 -7.192024588584899902e-01
2.147686034440994263e-01 -8.064255118370056152e-01 -2.812853157520294189e-01 5.035479664802551270e-01 2.164405345916748047e+00 3.698026761412620544e-02 2.260859310626983643e-01 -8.774945735931396484e-01 4.910244140774011612e-03 1.869205757975578308e-02 -2.711727619171142578e-01 -7.272982001304626465e-01 -2.725589573383331299e-01 5.586202740669250488e-01 -1.574642956256866455e-01 8.561017513275146484e-01 3.509768545627593994e-01 1.285926103591918945e-01 7.211641073226928711e-01 1.257741749286651611e-01 7.744819521903991699e-01 4.261564016342163086e-01 8.946573138236999512e-01 -1.594321876764297485e-01 -6.812231987714767456e-02 3.974570035934448242e-01 2.200048446655273438e+00 6.541817188262939453e-01 -9.752665162086486816e-01 -2.548352070152759552e-02 -2.736230492591857910e-01 2.397371269762516022e-02 -2.729552388191223145e-01 5.818922519683837891e-01 2.000514864921569824e-01
-4.326381087303161621e-01 -1.165164828300476074e+00 1.374827623367309570e+00 1.505734086036682129e+00 1.283715486526489258e+00 -5.038334727287292480e-01 1.802513450384140015e-01 2.565853893756866455e-01 -2.215467989444732666e-01 -6.758216023445129395e-01 1.811999678611755371e-01 4.936186969280242920e-01 -1.377699255943298340e+00 1.102798104286193848e+00 -1.857075810432434082e+00 -3.173763513565063477e+00 -8.124150633811950684e-01 8.319141268730163574e-01 1.170513510704040527e+00 2.402457892894744873e-01 -5.117030143737792969e-01 9.491358995437622070e-01 3.684952855110168457e-01 -3.552300930023193359e-01 -2.525530457496643066e-01 -1.070402622222900391e+00 4.465609192848205566e-01 9.009111672639846802e-02 -1.283378452062606812e-01 8.106991052627563477e-01 -1.367835700511932373e-01 -2.224250230938196182e-03 9.954991936683654785e-01 1.312153816223144531e+00 -6.502960342913866043e-03
4.525577723979949951e-01 -1.348897337913513184e+00 -1.053815126419067383e+00 4.215321540832519531e-01 7.191619277000427246e-01 -3.157861828804016113e-01 -2.381540089845657349e-01 -3.985272049903869629e-01 -3.475442826747894287e-01 3.981363475322723389e-01 -5.726572275161743164e-01 -6.439952552318572998e-02 -9.733799099922180176e-01 -2.436480820178985596e-01 -1.605446815490722656e+00 -3.299182891845703125e+00 -2.735207974910736084e-01 9.119309186935424805e-01 -1.205898880958557129e+00 -2.030791938304901123e-01 6.143542528152465820e-01 -2.448880523443222046e-01 -5.219054967164993286e-02 2.648936212062835693e-01 8.270217180252075195e-01 1.222904682159423828e+00 1.966636031866073608e-01 -1.464212059974670410e+00 4.102966189384460449e-01 -8.964924812316894531e-01 1.454381942749023438e-01 -1.371111035346984863e+00 5.160119533538818359e-01 -2.845548391342163086e-01 5.310674309730529785e-01
4.818671643733978271e-01 -1.311513900756835938e+00 5.303329601883888245e-02 -7.646227478981018066e-01 -3.493181765079498291e-01 1.849728971719741821e-01 4.515804350376129150e-01 -9.121115505695343018e-02 -3.497030138969421387e-01 3.949351608753204346e-01 1.670448899269104004e+00 3.569311201572418213e-01 -7.225491404533386230e-01 6.758419275283813477e-01 -8.821615576744079590e-01 6.796883344650268555e-01 -1.384716153144836426e+00 -4.601889252662658691e-01 -5.294530391693115234e-01 6.828106045722961426e-01 2.811207771301269531e-01 5.108351707458496094e-01 -3.087099790573120117e-01 -1.881492882966995239e-01 -1.203624844551086426e+00 -5.450870990753173828e-01 1.300143241882324219e+00 -2.246465682983398438e+00 -2.102213621139526367e+00 3.259869337081909180e+00 5.476121306419372559e-01 2.969844341278076172e-01 -1.044872879981994629e+00 -8.261244297027587891e-01 3.062598109245300293e-01
9.853460192680358887e-01 -4.517956078052520752e-01 1.138601660728454590e+00 8.995024561882019043e-01 6.535012722015380859e-01 -4.452992081642150879e-01 2.017019987106323242e+00 1.334642916917800903e-01 -1.866806268692016602e+00 4.845828711986541748e-01 7.197955846786499023e-01 -1.349612355232238770e+00 -1.750467896461486816e+00 3.123295493423938751e-02 5.681289732456207275e-02 1.616118431091308594e+00 1.954448342323303223e+00 -6.769416853785514832e-03 1.273486614227294922e+00 5.082812532782554626e-02 4.385700225830078125e-01 5.556038022041320801e-01 4.141407608985900879e-01 3.059021234512329102e-01 -7.611709833145141602e-01 -7.062528282403945923e-02 -1.308798789978027344e+00 4.510289132595062256e-01 -8.888559937477111816e-01 2.359339237213134766e+00 -3.687111437320709229e-01 9.487208724021911621e-01 5.527005791664123535e-01 3.045015931129455566e-01 1.025311470031738281e+00
